label,text
-1,قرأت هذا الكتاب منذ سنوات واستمتعت به رغم ورود اجزاء كبيرة به لا أرى أي سبب لذكرها.وكنها رواية جميلة .
-1,جميل جدا . الاستقبال رائع ومميز والنظافه والخدمات. شئ
-1,"الأجزاء التى تنقل الروح الصوفية لم تكن مشبعة لى ، كان يجب الإكثار منها قليلا. عنوان المسرحية يوحى بالألم و الظلم و لكن قراءتى لروح الحلاج لم تكن توحى انه استقبل ما نسميه نحن بالمهانة بإحساس فيه حزن ، استقبل سجنه برضا. بشجاعة. عندما كانوا يستجوبونه لم اشعر انه يعى انه فى محاكمة بل كان فى ،. محاورة صوفية يحاول ان تكون كل كلمة منه سلام على الأرض.. كان فعليا فى عالم آخر لا يرى سوى وجه حبيبه و لهذا اتخيل ان مأساته لم تكن .بمأساة"
-1,راائعه يكفي حزنها ليسكنك فيها سنه كامله
-1,"استثنائي. أنصح جميع العائلات باختيار منتجع مرجان لأنه يوفر بيئة عائلية ممتازة فضلا عن الموقع الجغرافي الذي تم اختياره بعناية ليوفر ظلة على مدار اليوم والاستمتاع بالهواء العليل، كما أن لديه العاب الكترونية ومطعم يوفر جو عائلي مرح للأطفال وجميع أفراد العائلة، أنصح بشدة اختيار فندق مرجان في جزيرة مرجان كما أنه لا يوفر المشروبات الكحولية وهذه ميزة جيدة جدا في الفندق الذي يحرص على راحة العائلات.. لم أر أي سلبية في الفندق، جميع طاقم الفندق محترمين جدا ومتعاونين."
-1,تقييم الفندق الفندق صغير جدا حوالى غرفة مما يجعلك تشعر انة اسرة صغيرة الفندق قريب جدا من ميدان تقسيم الهام فى اسطنبول وقريب من محطة الاتوبيس وقريب جدا من محطة المترو طقم الفندق متعاون جدا والفندق نظيف جدا وحجراتة واسعة والفطار ممتاز طقم الستقبال هايل جدا ومتعاون جدا
-1,"من افضل الكتب الادبية ، استغرب كيف رضوى قدرت توصف مشاعر الفلسطينيين رغم انها ليست منهم عجيبة الله يرحمها"
-1,أول لقاء ليا مع الكاتب ... مش قادر اقول الا انى فعلا خلصت الرواية كلها فى يومين .... اللغة قريبة من اللغة الدراجة للشباب المتعلم حاليا وتوصيف الوضع فى مصر وقت كتابة الرواية لسه زى ما هو بعد الثورة عصى على التغيير وده اللى خلانى افكر ان الثورة كانت صعب تنجح بالشكل السريع ده فى بلد زى مصر زى ما وصفها احمد مراد من خلال الرواية.
-1,"أعتذر عن كتابة ريفيو في هذا العمل .. أعتقد أن من الأفضل تغيير الاسم إلى قصة الإنسانية .. أو الإنسان .. لا أريد الخوض في تفاصيلها أو في شخصياتها ، أو في الأحداث التي لن تشعر لوهله انك تقرأ مجلدات عملاقه حجم كل منها يتجاوز الثلاث مائة صفحه و يختمها بالجزء الأخير من خمسمائة صفحه .. مر الزمان مرورا كريما بيننا لم يقطعنا سوى صوت البشر .. ملحمة ادبية هي حقا .. لم يترك لك جانب من شخصك إلا و دلف إليه من الجانب الذي تنكره ... يجب أن يدرس هذا العمل لأطفالنا حتى ينشئون نشأة سوية ..... يكفي وصف العمل بأنه ملحمة الإنسانية الكبرى .."
-1,رائع . النظافة والبوفية والموظفين. النقل للحرم
-1,"لو سئلت عن أمتع لحظات حياتي لأجبت بلا تردد انها اللحظات اللتي قرأتني فيها هذه الثلاثية حتى آخر دقة قلب... نعم لقد قرأتني بل التبستني وتشابكت معي بقدر ماتشابكت احداثها ..شعرت وكأني أحلم كمراد تجولت معه رافقت عبد الرحمن ذلك الكائن الذي لن اصادف مثله في كتاب آخر ،سابح العواد علقني بألحانه وشغفني بها كم وددت لقاءك يااسااابح .... هو الانخطاف التام الدخول في عالم تجهله هو العلم هو التاريخ ،الفلسفة المتعة الخيال ..وأي خيال ذلك الذي يسلب اللب يفكك شيفرات المخ ويغزوه فيخلط عليك الأمور كلها... بين بخارى والرياض بين المغول والترك والمماليك...لكم مقت تلك الوقائع حين ذكرت في مادة التاريخ ..وكم عشقتها الآن ... إلى الآن لم أستوعب كيف جعلني قباني أقرأ ألف صفحة ونيف في ثلاثة ايام..."
-1,فندق جميل . النظافة اهتمام خدمة الغرف بالنزلاء والعمل علي راحتهم الموقع قريب نسبيا من الحرم بوفيه الإفطار رائع ومتنوع. عدم وجود واي فاي بالغرف
-1,طمأنينه للذين لديهم ابناء . حسن الاستقبال والضيافةالتعاون والتساهل من قبل الاستقبالالتعاون والابتسامة من قبل الروم سبرفسملاصق لمول الامارات وبالتالي يجعل لديك طمأنينه للذين لديهم ابناءتواجد جميع احتياجاتك دون عناء. وجود صيانه في الفندق مما يسبب لك بعض الازعاج من وقت لأخر لكن لا يمنع من الراحة العامة
-1,لماذا لم يدقوا جدار الخزان . اعرف نفسك كي تعرف عدوك
-1,"بص يا عم قنديل.. دي كانت روايتي المفضلة في الحمام.. ليه بقى عشان لقيت اد ايه صعب جدا اني اقراها مرة واحدة كده.. حكاياتك الحلوة اوي دي كانت عايزة انها تتقري كل واحدة لوحدها كده، غصب عني، وتأخذ بعدها بريك كده عشان تهضمها ... ده التاريخ زي ما عم قنديل حب يقلنا عليه.. من زمان و من قريب.. تحس اننا في متاهة ابعدها أشبه باقربها.. صراع مستمر على السلطة، المال، الجمال، الخلود، من أكثر ما وجدته حقيقيا في تاريخنا هو : اقتل ملكا تصبح ملكا... يالها من حكمة لو تعلمها الأقدمون.. ربما علموها و لم يعيها الأقربون... مشكلتي دلوقتي اني مش لاقي حاجة اقراها في الحمام"
-1,"لا يبدو العنوان مغريا للقارئ الذي يبدأ في قراءة دستويفسكي. فلا تزال الشياطين تحظى بعنوان أفضل، أما الجريمة والعقاب وكارامازوف فتحظيان بشهرة أوسع. ولعله لو صدق الناقد الروسي الذي ختم هذه الرواية بمقال صغير، في نسخة دار رادوغا الروسية، بأن دستويفكسي كان يفكر جديا في اسم الفوضى لهذه الرواية، لربما علق ذلك بالأنظار. هذا هو العمل الثاني الذي أقرأه لدستويفسكي بعد الجريمة والعقاب ، وكانت مقتضيات قراءته أنه الكتاب الذي وجدته صالحا للإعارة من مكتبة الشارقة العامة، فاستعرته. ولم أتخيل أنني سأقرأ واحدا من أفضل الأعمال الأدبية قاطبة. الحقيقة أن أغلب الأنظار تتجه إلى رؤية العمل ضمن أسلوب التربية الذاتية، حيث يتضح للراوي: المراهق آركادي ماكاروفيتش، أنه وبعد أن كتب هذه المذكرات فإنه أعاد تربية نفسه تربية جديدة، وأن التقويم الذاتي وتهذيب النفس هو غرض هذه الرواية. لا أجادل في هذا المنطق، خاصة وأن الرواية تحتمل هذا التأويل بالفعل، لكن أعتقد أن العمل بحاجة لقراءته من مستويات أخرى، ولذلك سأبدأ بسرد انطباعي وصولا إلى رأيي النهائي. مبدئيا طبعة رادوغا طبعة مريحة جدا، قطع الكتاب يتيح لك حمله والإمساك بالكتاب بأريحية أكبر، حجم الخط ملائم، لذلك فهي أفضل من مختلف الطبعات الكبيرة، حتى من المركز الثقافي العربي. يبرز في هذه الرواية، عظمة دستويفسكي الحقيقية التي لا نظير لها بين سائر الروائيين، قدرته العجيبة على سبر أغوار النفس البشرية وتصوير الدوافع والبواعث والسلوكيات، والانتقال السلس بين المونولوج الداخلي والحوار الخارجي، لكنه زاد عليها هنا مرتين: أولاهما أنه اعتمد على صوت الراوي ضمير الأنا ، فكان من الممتع أن تشاهد كافة الخيوط المتناثرة للأحداث وهي تنتظم بهذا الأسلوب، حيث كان على دستويفسكي أن يوازن بين دور ماكاروفيتش المراقب والمشارك في الأحداث، وبين الأحداث التي وقعت خارج دائرته، ولعل أسلوب المذكرات هو الأنسب، لأنه يجعل ماكاروفيتش يقول إنه استعاد الخيوط التي تنقصه بعدما انتهت الأحداث، لكنه يرويها هنا في سياقها لكيلا يلخبط القارئ. والأمر الثاني أنه يروي سيرة مراهق بشكل بالغ البراعة، بما في ذلك تناقض الأهواء والأحلام الكبرى المتهافتة، والمثاليات المعظمة، والرغبة في المباهاة، والحرص على لفت الأنظار، والعواطف الملتهبة، كيف دخل دستويفسكي في عقل هذا المراهق فأبرزه بهذه الدقة وهذه الثنايا؟. إن مرحلة المراهقة بالأصل شديدة الصعوبة، لأنها جسر التحول من الطفولة للنضج. كما أننا عندما نتم تحولنا إلى النضج، ننسى هذه الأفكار، وكأن شخصياتنا الحالية هي نتاج صب مفاجئ، لا عملية تجارب ممرورة، نتذكر المراهقة بنوع من النوستالجيا، مواقف هنا أو أحداث هناك، لكن ننسى كيف كان وقع هذه الأحداث على نفوسنا آنذاك بقدر من المبالغة والمضاخمة، والأهم أنه ننسى كيف كنا نفكر آنذاك. مع دستويفسكي استطعت بشكل ما أن أستعيد ذلك، فكأنني عبر ماكاروفيتش إنما كنت أعيد قراءة نفسي. لا أحب أن أحرق الأحداث، خاصة أن تسارع وقعها لا سيما مع المجلد الثاني يجعل متعة قراءتها أكبر. يمكن القول أن الرواية مثلت بالنسبة لي آركادي ذلك الساذج الحساس، الذي عانى طفولة بائسة من التهميش، وهو يحاول أن يثير إعجاب أسرته وأن يكون له دور في الأحداث رغم ادعائه العكس ، وأنه رغم مشاكله السلبية إلا أن معدنه كان خيرا في النهاية، أما الشر فمصدره كما ذكر دستويفسكي في معرض حديثه عن التاجر: وطرد مكسيم إيفانوفيتش الأيتام من البيت، لا حبا بالشر فحسب، بل لأن المرء في بعض الأحيان يجهل هو نفسه سبب عناده وإصراره على فكرته .. في أغلب ظني أن الهوى والعناد هو مصدر الأفعال الشريرة عند دستويفسكي، ويستوى ذلك المثل الذي كان يلاحق فرسيلوف، وافتتانه الشديدة بكاترينا إيفانوفنا، افتتانا لا سبيل إلى اتقاء شره، أو الشكل الساذج من عناد ماكاروفيتش ، الراوي، ورغبته في أن تكون لديه فكرة يسود بها على الناس، وكشف فرسيلوف لهذه الفكرة بمنتهى السهولة. هذا ليس ذكاء من فرسيلوف أو حسن فراسة، وإنما لأن الأب والابن يتشابهان في الطباع إلى درجة كبيرة. ولم يتحسن ماكاروفيتش إلا حين أدرك أنه يمكن أن يحافظ على مضمون فكرته، لكن أن يغير شكلها وتوجهها. لهذا فقط كان التقويم الذاتي لماكاروفيتش، وليس لأنه استطاع أن يكتب مذكراته. وإنما لأنه اختار ألا يكون أسيرا للعناد، وأن يسمع نصائح من حوله"
-1,"أول قراءة لى لأعمال سوزان عليوان. بعض المقطوعات النثرية جاءت عادية ، والبعض جاء أكثر من رائع. اخترت منها:. ==============. لدى صمت كثير. وبن رائع. واسطوانات مجنونة. أعرف أنك تحبها. كنقطة عتمة فى الضوء سوزان عليوان. وحدى أنا الغريبة. لا أشبه أحدا. الغريبة سوزان عليوان"
-1,جيد. قربه من الحرم .. عدم تنوع الافطار يوميا نفس الاكل . ضيق الغرف .
-1,كيف لي كقارئ عادي أن أفي هذه الرواية الرائعة حقها الأدبي في كل مرة يتفوق هذا الكاتب على نفسه لا أدري من أين له ذلك الكم الهائل من الحزن هذه الرواية رائعة بكل ما تعنيه الكلمة
-1,فندق رومنسي فندق جميل وفاخر ورومنسي الاطلالة عالبحر رااااااائعة خاصة في الاجنحة الخدمات في الغرف راقية المطاعم ايضا
-1,رائع. فخمه جدا ونظيفه. الانترنت للتصفح فقط غساله الملابس لا تعمل
-1,رائع . كل شي جميل الموقع رائع قريب من البحر اطلاله البلكونه الواي فاي طاقم الموظفين جميعهم ممتازين وخاصة الاخ الاماراتي هاشم. كنت حاجز ثلاث غرف غرفتين بسريرين منفردين وغرفه بسريير مزدوج عطوني الغرف الثلاث بسراير مزدوجه
-1,تناولت الرواية بشكل فني وراق الصدام بين الحضارات وموقف انسان العالم الثالث
-1,"من الأدب الأفغاني للكاتب عتيق رحيمي.أحداث الرواية إلى النهاية كانت جيدة ،لكني أتحفظ قليلا على النهاية ،كيف بإنسان طول الرواية وهو شبه ميت لا يتحرك ولا يتكلم، فقط خيط التنفس يربطه بالحياة،فجأة وبسرعة عندما تنهي المرأة سرد أسرارها تتفاجأ به يضرب بها إلى الجدار بكل عنف ؟ متى وكيف استجمع قواه بكل هذه السرعة ؟"
-1,حياة الإنسان من خير و شر و ألم و معاناة و سعادة و بهجة و طبيعة شخصيتة و جوانب الخير و الشر به و اعماقة الغريبة هى من اروع الاشياء و اجملها فى هذا العالم الكتاب يتميز بلغة جمالية و شاعرية رائعة تجولت فى جوانب شخصيتها و يا لسخرية الحياة الطبيبة النفسية تصاب بمرض نفسى و تمر باصعب اشكال المعاناة فى الكتاب تظهر الحياة كما هى بجمالها بمعاناتها و تناقضها الكتاب تجربة تستحق ان الانسان يخوضها
-1,فندق ممتاز . كل شي. كان الواي فاي ظعيف
-1,فندق ممتاز . تجاوبهم مع جميع احتياجاتي. الحمام مافيه شطاف
-1,استثنائي. كل شيء تمام. لا شيء
-1,رغم إني لا أعرف الكثير عن الصوفية ولكني استمتعت بقراءة الرواية ووجدت نفسي تميل تارة للقواعد وأحيانا تختلف معها ولجل ماأعجبني هو الدمج بين حياة الراوي وتعلقه بزمن الماضي. اكتفيت بالأربع نجمات لأني بطبعي لاأحب النهايات الحزينة ولكم ألمتني نهاية كيميا
-1,في مدينة ما أصبح سكانها لا يموتون .. إن كنت تظن أن ذلك خبر سعيد فإنك مخطئ . فالمرء لا يستطيع العيش بدون الموت مع أنه يظهر وكأنه تناقض ظاهري للحياة ولكننا في الحقيقة يجب أن نموت لكي تستمر الحياة
-1,اختيارات مذهلة وموفقة تلك التي نقلها إلينا محمد الضبع. إنه أحد الكتب التي ستقرأها مرارا ولن تمل.
-1,"رحم الله الدكتور العبقري الفذ، فهذا كتاب يبرز جانبا آخر من شخصيته ألا وهو وعيه السياسي ونظرته الاستشرافية للأحداث وفضحه للمجرمين وذوده عن الإسلام والمستضعفين وقد سار التاريخ مصدقا لكلامه. ويكفي أنه ذكر كلمة بورما مرات ومرات، تلك التي لم نكن نعلم بوجودها إلى زمن ليس بالبعيد"
-1,أروع كتاب للشيخ العريفي
-1,استثنائي. الموظفه المسووله جريس.
-1,حين يخاطبك الكاتب وتستمع إليه حين يجادل ف تصغى له حين يكون الكتاب رفيقا حقا فتطرح الاسئله ويجاب عليك حين يجعل افاقك. تنفتح على شئ كنت تغفل عنه كتاب حق وكاتب محق ومعلم صديق استمتعت جداااااا بقراءه ومصاحبه هذا الكتاب. رحمه الله عليك ياستاذنا رحمه الله عليك
-1,في داخل كل شعب جماعه تنبح وراء من يلقي لها العظمه وفي داخل كل انسان ذلك الكلب الذي ينبح وانما المهم ان نخرسه
-1,استثنائي. . كل شي منتازه
-1,التعليق التالي كان قبل معرفة أن هناك جزء ثان سيصدر بإذن الله في يناير . . ايه دا بقى؟ . مش فاهم . انا كنت مستمتع استمتاع مش طبيعي وقلت تامر ابراهيم مش واخد حقه والرواية دي دليل على انه عبقرية غير طبيعية . فجأة قفلني . لحد أخر جزء كنت منبهر بالتشويق. تشويق رهيب مش طبيعي . مش قادر أسيب الكتاب لولا الظروف اللي منعاني أفضل كذا ساعة أقرأ من غير مقاطعة. والأسلوب جميل. فعلا تلميذ لدكتور احمد خالد. تشويق معلومات سخرية أسلوب الكلام مع القاريء. كنت مبسوط جدا. فجأة القصة خلصت .. لدرجة اني كنت فاكر في صفحات ناقصة. وبكده يبقى فعلا نفس أسلوب د أحمد خالد في النهايات اللي تزعل أحيانا. مش عارف . حاسس اني محتاج وقت ومحتاج أقرأ أخر جزء تاني عشان أقيمهاأ. بس لا شك ان تامر ابراهيم موهبة مرعبة. متمكن مسيطر على الأحداث تماما .. وقادر تماما على السيطرة على القارئ نفسه .. كأنه مكتفني وبيقوللي مش حاتقوم غير لما أخلص
-1,اقامه جميله . جدا ممتاز. النت وابراج الجوال ضعيفه جدا
-1,رائع. . الاسعار غاليه جدا بالنسبة للمشروبات والمطاعم
-1,الراحه . كل شيء أعجبني. لا يوجد شيء
-1,"استثنائي. سرعة الدخول و الخروج، نظافة الغرفة و الهدوء. توفر جميع الخدمات حول الفندق. الصوفه كانت مستهلكة ز تحتاج إلى تغير"
-1,اجمل اجازه مع مستر محمود حشيش فندق ممتاز وخدمه مميزه خاصه على حمام السباحه والشاطئ وانا من هواه الفندق وخدمه المسبح فوق الممتاز وخدمه الغرف .واعجبنى مستر محمود حشيش مشرف النشاط الرياضى يمثل العامل النشط والمثالى بالنسبه لكرم الضيافه والتسويق للفندق بشكل ممتاز والعنايه الكامله لترفيه الاطفال
-1,"إبداع باتريك يكمن في التكامل ... فهو قبل أن يخلق شخصيته خلق المكان بأبعاده ... فرنسا كانت مسرح الأحداث لكونها مسرح العطور، ومن أكثر البلاد زخما بالروائح ... شخصية سيكوباتية تنشد الكمال ... لم يكن جان يقتل لأجل القتل، كما لم يكن القتل سوى وسيلة بدائية لاستخلاص الرائحة ... فإغواء الرائحة هو المسيطر، ورائحتها كانت كمالا ... وهو كل ماينشد ... كان خفيا دون رائحة، يتساوى وجوده وعدمه ... ناضل ليبقى منذ البداية، كلعنة من اللعنات التي تصيب الأقوام عادة ... هل حاولت يوما أن ترى العالم من حولك بحاسة أخرى غير البصر ؟. هكذا كان جان، يرى العالم عن طريق الرائحة، يحلل ويستنشق ويحتفظ ... لم يكن ينوي أن يكون قاتلا ... إلا أنه أرادها، أو بشكل أدق أراد عبقها ... كمالها، الذي يحتوي على السر كله ... لم يكن يعرف شيئا عن الرب، كما لم يكن يعرف كنه المشاعر ... كان لعنة طفيلية، لا تشكل كيانا، قرادة تتكور على ذاتها منتظرة فرصة لترمي نفسها على مخلوق ما ... كان يحتاج الرائحة ليستمر ... ليتنشق كمالهن ويجرب الكمال ويموت بعده .."
-1,"قصة جوانا هي تصوير حي لنضال الأكراد لنيل الحرية.. أبشع مافي الأمر ان كل سطر موجع ومؤلم ووحشي لما تتصفه به سياسات صدام حسين ومعاونيه كانت واقعية وحدثت بأرض الواقع ان ما يقززني حقا انه لازال هناك اليوم أشخاص يتغنون بأمجاد هذا الطاغية لكن لا أعلم هل أترفع عن إطلاق لفظ بشر عليهم أو أشفق على جهلهم لأنه ربما يجهلون بعض الحقائق ويصرخون من صدورهم المتشبعة بالطائفية و العنصرية التي لازالت تمزق بلداننا اليوم إربا إربا.. قصة جوانا هي صرخة ليست فقط من الأكراد بل من الإنسانية جمعاء.. كيف تكون أرواح البشر رخيصة مقابل المطامع السياسة الجشعة التي لا تعرف رحمة أو رأفة.. صور التعذيب و القتل و إرهاق الأرواح لازالت عجلة دولابها تدور في أنحاء بلداننا اليوم.. جوانا الصوت الكردي المناضل الذي يبحث عن استقلاليته تلك الشجاعة التي تخطت المصاعب و المشاق في مغامرة خطرة وجريئة من أجل القضية الكردية و السعي للحرية هو ما أعجبني في أرواح أولئك الأكراد و ذلك الاستمرار الكردي العنيد لحب الوطن. لن يستطيع هذا العدو أن يقهر كردستان مطلقا إننا ، نحن الأكراد، نزرع لأجيال لاحقة، للأجنة الذين نحملهم في أحشائنا، نحن النساء، من أجل حياة حرة لهم، غير مغمسة بالانكسار، ولا بالقمع ، ونحن مستعدون للتضحية بكل شيء من أجل الوصول إلى حريتنا جوانا ."
-1,من أشهر المطاعم في سياتل مكان راقي و رايق في الداون تاون جربت العديد من الأطباق أغلبها جيدة و قليل كانت عادية الطبق المفضل لوزيانا باستا ما قد دخلت هالمكان و ما طلبته
-1,ممتاز جدا . كلشي فيه ممتاز اعجبني .
-1,جيد. الشقه كبيره والاخ زياد بالاستقبال شخص محترم. بطء اجرائات الدخول والخروج وعدم وجود الواي فاي المجاني
-1,فندق في قمة الاحترام وشكرآ لهم . اشكر كل العاملين في هذا الفندق. لا شي
-1,رائع وإن كانت الروعة قليلة لوصفه أنهيته من ما يقرب من عام من الآن ولكن للقراءة الثانية طعم آخر فتح ذهنى لأشياء عدة. تجربة لن أنساها :
-1,حياة ريجينسي الافضل . تجربة رائعة وموقع ممتاز بجانب الحرم مباشرة ومواقف مجانية وموظفين رائعين بالحقيقة تجربة لا تنسى وسوف اكررها بإذن الله. فقط سرعة الانترنت بطيئة
-1,"استثنائي. كل شي روعه وبالذات موظفين الرسيبشن وتعاملهم الراقي حتى طلبنا تغيير الغرفه لان جمبنا ازعاج من عايله ببزوانهم وعطونا غرفه اكبر وافضل من غرفتنا وبمكان هادي وبوفيه غدا مجاني كترضيه ، الافطار كان روعه وبرضو الكافي قهوتهم العربيه خوقاق ،، ميزه هالفندق برضو جمبه بالضبط مطعمين وكافي مايا ،، انصح فيه وبقوه."
-1,جيد جدا. الخدمة مميزة. أصوات بناء خارج المبنى
-1,الروايه تحفه تستاهل اربع نجوم. كل الناس اتكلمت عليها على انها تراجيدي او رعب او بوليسيه. محدش خد باله انها رواية ثورية من الدرجة الاولى. فعلا الظلم لما يزيد بيخلي الانسان يطلع منه حاجات عمره ما كان يتخيل انها فيه
-1,تحدي القراءة . كتاب لم تشتريه أنت. جريمة في الصحراء أو موعد مع الموت اذا ترجمنا العنوان الأصلي للرواية هي رواية بوليسية من روايات أغاثا كريستي التي تدور أحداثها بمنطقة الشرق الأوسط و بالضبط بمدنينتي القدس فلسطين و بطرا الأردن و هذا يعكس تأثر أغاثا بهذه المنطقة خلال زياراتها لها .... المحقق هنا هو هيركيول بوارو الذي شبهته هنا بالمحقق توغو موري من المانغا اليابانية المحقق كونان الذي أينما يحل تحل معه المصيبة و تحدث جريمة ما ففي فندق الملك سليمان بالقدس أين يقضي بوارو عطلته سمع من شرفة غرفته عبارة غريبة: و لهذا كله يجب أن تقتل ليحدث بعد يومين أو ثلاث مقتل أحد أفراد عائلة بونتون الأم التي كانت أيضا تقضي عطللتها بذالك الفندق .... الرواية لا تخلو من عنصر التشويق و كالعادة مع كريستي فالنهاية غير متوقعة و المجرم هو دائما الذي لا يخطر على البال. . ثالث عمل أقرئه لأغاثا أتمنى أن تكون هناك قرائات أخرى. الكتاب من القطع الصغير نوعية الورق جيدة الكتابة واضحة لكن كالعادة مع كتب الحرية للنشر و التوزيع هناك بعض الأخطاء المطبعية كما أن هناك خلل في تسلسل الصفحات مع أنها مرقمة.. أقدم شكري مجددا لسلمى :
-1,فندق ممتاز أنصح بالإقامة فيه . أعجبني الموقع والنظافة الممتازة والخدمات الجيدة والغرفة المريحة والإفطار المتنوع وخدمة مواقف السيارات المحترمة وخدمات الإنترنت الممتازة أيضا. ملاحظتي عن المكان المخصص للترفيه والألعاب الرياضية والمسبح حيث يحتاج اهتمام أكثر بنظافته وخاصة حول المسبح
-1,جيد جدا. حسن التعامل و سرعتة الحجز .الهدوء و النظافة لا يعلى عليها.. الغرفة صغيرة جدا.
-1,"منذ فتره ليست بالبعيدة اشتريت رواية من الادب الياباني حتى تكون باكورة قرآتي في هذا المجال، مرت عليها الايام و لم تواتيني الفرصه لأقرأها. و لكن ظلت رواية كافكا على الشاطئ تظهر امامي دوما فأراها في احضان صديقاتي و دائما ما اراها في واجهة هذا التطبيق و غالبا ما تحصد الخمس نجوم كامله . اخمادا للفضول الذي اشتعل في داخلي، قررت قرائتها و ها انا ذا اجزم ان اليابانيين اكثر تفوقا من اي شعب اخر و السبب يعود للمسافة الهائلة التي بإمكان خيالهم ان يقطعه مقارنة بأقرانهم من الشعوب الاخرى، بالنسبه للياباني فالمسافة التي يقطعها بخياله لا تقاس بالكيلومترات كما هو الحال مع غيرهم بل تتعدى ذلك ؛ انها تقاس بالسنوات الضوئيه فكما نعلم السنه الضوئيه وحدة لقياس المسافات الشاهقه و ليست لقياس الزمن كما يعتقد البعض . توظيف اليابانيين لخيالهم هو ما يجعلهم في المقدمه، في كل شي في الاختراعات و في الفن و في افلام الكرتون و في الادب ايضا . رواية كافكا على الشاطئ هذه الروايه التي جاءت في صفحه لتتناول الاضداد طفل في الخامسة عشر يهرب من ذاته ، و كهل في الستين يود لو يستعيد ذاته ؛ تتقاطع الاحداث و تتسقط السماء سمكا و علقا ، و يحدث الكهل القطط و يتبع الكلب و ينتهي به قاتلا لأب الطفل و لكن الطفل ينصبغ بالدماء لا الكهل، و يتخلى الفتى عن الهرب و يكافح الكهل ليستعيد ذاته. و سأعد كاذبة ان قلت انني فهمت الفلسفة المواربه خلف طيات الكتاب و لكن تبقى تجربة فلسفية رائعه و شيئا خارجا عما ألفناه في ادبنا."
-1,جيد جدا. . دورة المياه مغلقه بحاجز زجاجي
-1,رائع لكن الواي فاي غير مجاني . الفندق رائع وطاقم العمل ودي ولطيف لأبعد الحدود. مشكلة الفندق الوحيدة ان الواي فاي غير مجاني وتحتاج دفع درهم للساعة الواحدة
-1,رائع. . طلبت تمديد وقت الخروج مع اني عضو ب اتش اي جي لكن مااحضرت الكرت ولكن كان معي عضوية برويوريتي كلوب فمددوا الى ونصف وغيري ليس لديه عضويه بمجرد مكالمه من غرفته اعطي للثلاث في نفس اليوم مع تحيتي
-1,هيليوبليس من اجمل الفنادق التى قمت بزيارتها حيث موقعهه اممتاز و الاستقبال الجيد و الاكثر جمالا البوفيه الرائع المتنوع و وجود الشيف العمومى و العاملين معه فى قسم المطبخ و نظافة الغرف و اهتمامهم بالنزلاء و جمال و انا قة الورود و الاشجار و فخامة الفيلات و ما يميزها انها على البحر مباشرة و الاسعار مناسبة
-1,اخد من جوا المجتمع و خباياه و طلعها علي السطح عشان الناس تشوفها .. ضد من يلومه بالجرأة في الأسلوب .. لازم العورات دي تطلع و تبان عشان الناس تحس بالأزمة اللي احنا فيها ..
-1,"لم أقرأ الكتاب قراءة إنما سمعته وتعرضت له من خلال الفيلم الوثائقي الذي شارك فيه الفيلسوف المسيري نفسه رحمه الله، حيث يعرض لك رحلاته الجغرافية والفكرية وخاصة قصته من الشك لليقين وما أثر فيه، فسيرته لا شك مشوقة ولافتة ففيها من التقلبات وا فكار ما فيها، والتي أثرت بالمسيري وتكشف لك كم كان هذا الرجل إنسانيا صاحب فطرة سليمة أدركها فيما بعد رغم تقلبه وتجربته في عالم ا فكار المتصارعة."
-1,استثنائي. كل شيء كان جميل.. خصوصا تعامل الاستقبال.
-1,كعاده كريم الشاذلى : . ..اسلوب واضح ..كلمات منتقاه ..افكار مرتبه. بيلمس القلب وبيوصل فكرته بنجااااااج. :
-1,فندق جميل جدا . جميل.
-1,"صحيح أن هذه الرواية خيالية، لكن استطاع الكاتب يعيشني الخيال كواقع بطريقة الوصف والسرد، الرواية جميلة من أفضل الروايات التي قرأتها ."
-1,رغم ان الاسم لم يخبرنى عن محتوى الكتاب. الا ان الكتاب جيد. ويستحق ان ناخذ كل كلمه فيه عين الاعتبار
-1,:// . / / = . ثلاثة تدوينات كتبتها حول جزء التكوين. : . سيرة عظيمة رحمة الله عليه
-1,السلعة جيدة و ثمنها مقبول و مصنع معروف و له سمعة و ضمان العربي و شحن سريع و حافظ على السلعة بشكل جيد
-1,"افضل ما كتب عن الليبرالية على الإطلاق. يناقش مآلات النظرية الليبرالية بحيادية وموضوعية بعيدا عن الاسفاه أو التطرف فيها. انصح به وبقوة ،،"
-1,استخدام اللغة للدلالة ع المعنى و المواقف والافكار اللي غطت هالفترة الدموية من تاريخ الجزائر كان استخدام مؤثر جدا وموحي بأثر فجاعة الحرب .. وبنفس الوقت أحلام و إبداعات وتفاصيل حياة ابطال الرواية كانت الها وقع خاص .. عن الجنون والابداع والحلم والوهم. والمنفى. شرفات بحر الشمال من الروائع اللي قريتهون
-1,القراءة لأدباء عرب من مختلف الجنسيات أصبحت أشبه بالتنقل بين مجموعة من الجروح المفتوحة رواية مؤلمة جدا عن مأساة العراق
